oneself	自分自身,自ら	11574	81
oracle	神託,神官,賢人	11574	81
ordeal	厳しい試練,苦しい試練,試罪法,神明裁判	11574	81
orgasm	オーガズム,激情	11574	81
overflow	からあふれる,氾濫する,あふれる,いっぱいになる,氾濫	11574	81
pagan	異教徒(の),異端者,多神教者,不信者の,無宗教者	11574	81
polarize	対立する,二極間に分かれる,極性をもつ	11574	81
proliferative	増殖性 	11574	81
prosper	繁栄させる,成功する,繁栄する,繁盛する	11574	81
recessive	劣性	11574	81
reflex	反射作用の,映像,反射的な,反動的な,反り返った	11574	81
ribosome	リボゾーム	11574	81
rosemary	【植物】ローズマリー(スパイスの一種),マンネンロウ,その葉(常緑低木で香水･調味料などに用いられる･花言葉は｢記憶｣｢貞節｣)	11574	81
rosy	バラのような,楽天的な,有望な,薔薇色の,赤面した	11574	81
rustic	飾り気のない,素朴な,純朴な,田舎の,いなかの,田園生活の,無作法な,田舎者	11574	81
salmonella	サルモネラ菌	11574	81
savor	趣,風味,味,の味がする,の香りがする,味わう	11574	81
soybean	【植物】大豆	11574	81
spaced	等間隔 	11574	81
spate	大量,豪雨,大水	11574	81
stifle	(口に)蓋をする→窒息させる→(声や感情を)抑える,(反乱などを)鎮圧する,息苦しくする･させる	11574	81
sweetheart	恋人	11574	81
tarnish	曇らせる,曇り	11574	81
tidbit	一口話	11574	81
Titan	タイタン族	11574	81
trousers	ズボン	11574	81
unanimously	満場一致で,満場一致	11574	81
undercover	秘密の	11574	81
unearth	発掘する,発見する	11574	81
unrealistic	非現実的 	11574	81
vie	競う,争う,【見出語】compete	11574	81
waive	(権利)を放棄する,撤回する,を差し控える	11574	81
walkway	散歩道,歩道,通路	11574	81
adolescence	青春期	11667	80
ailment	(軽い)病気,不快	11667	80
authoritative	権威ある	11667	80
axonal	軸索の 	11667	80
babysitter	ベビーシッター,駆逐艦	11667	80
baculovirus	バキュロウイルス 	11667	80
bonnie	かわいい,健康そうな	11667	80
catfish	【魚】ナマズ,鯰,【地震】	11667	80
closed	【標識】閉店	11667	80
comma	コンマ	11667	80
consolation	慰める人,慰め,慰安,敗者戦	11667	80
curry	カレー,馬ぐしでこする,(なめし革に)油で光沢を付ける	11667	80
depths	深み 	11667	80
devoid	欠けていて	11667	80
dickens	驚きや婉曲な悪口をあらわす	11667	80
disable	身体的障害のある,injured	11667	80
doughnut	ドーナツ	11667	80
embargo	禁輸措置,出入港禁止	11667	80
enclave	飛び領土,包領,(他民族の中に孤立する)少数民族集団,飛び地	11667	80
ensured	確保 	11667	80
foliage	群葉,木の葉	11667	80
forwarded	転送 	11667	80
fudge	ごまかす,ごまかし,ファッジ,作りごと,砂糖･牛乳･バターでつくるキャンディーの一種	11667	80
gran	おばあちゃん	11667	80
grower	栽培者	11667	80
GT	グアテマラ 	11667	80
guise	ふり,見せかけ,服装,変装	11667	80
healthier	健康的 	11667	80
hepatocyte	肝細胞 	11667	80
impoverish	貧弱にする,貧乏にする,を貧しくする,低下させる	11667	80
inclination	したい気持ち,好み,意向,傾斜,傾向	11667	80
insecurity	不安定	11667	80
inventive	発明の才のある	11667	80
irregular	でこぼこの,不揃いの,不同の,不規則な,変則的な,【文法】不規則変化の	11667	80
lever	てこで動かす,てこを使う,レバー,てこ	11667	80
licensing	ライセンシング	11667	80
luteal	黄体(卵巣中の組織)の	11667	80
Malaysian	マレーシアの 	11667	80
mammogram	乳房 X 線写真	11667	80
married	結婚の,夫･妻のある,結婚して,夫婦間の,既婚の,(関係が)密接な,献身的な	11667	80
Mecca	メッカ,中心地,聖地	11667	80
methodological	方法論的な 	11667	80
motility	運動性 	11667	80
paddle	水かき,櫂,へら,ラケット,パドル,をたたく,ラケットで打つ,ぴちゃぴちゃさせる	11667	80
pager	ポケットベル,ポケベル,携帯電話,携帯用小型無線呼出し機	11667	80
polo	ポロ	11667	80
precipitation	落下,降水(量),大急ぎ	11667	80
quarrel	四角い鏃の付いた矢,紛争,口論,反目,不和,争う	11667	80
reciprocal	相互交換の,相互の,お返しの,返礼の,報いの,【文法】相互作用[関係]を表わす	11667	80
resonate	鳴り響く	11667	80
respectful	敬意をもつべき	11667	80
salinity	塩分,塩度	11667	80
serving	給仕をすること,(食事の)一人前	11667	80
silhouette	シルエット,輪郭,の輪郭を見せる	11667	80
Smithsonian	スミソニアン 	11667	80
soulless	無情な 	11667	80
sporadic	ときどき起こる,孤立した,散発性の,散発的な,散在する	11667	80
stratified	層状 	11667	80
sur	シュール 	11667	80
tamoxifen	タモキシフェン	11667	80
thymus	胸腺	11667	80
tremendously	途方もなく	11667	80
troop	軍隊,警官隊,(人･動物の)群れ,ぞろぞろ歩く,隊,組み,多数,大勢,集まる	11667	80
twilight	たそがれの,薄明かり,夕方,黄昏どき	11667	80
undercut	下を切取る(こと),の力を蝕む,破壊する	11667	80
unmodified	変更されていない 	11667	80
wail	不平を言う,嘆き悲しむ,泣き叫ぶ,嘆き悲しみ	11667	80
wast	artの過去形	11667	80
whiny	泣き言を言う 	11667	80
zap	を攻撃する,(口で)やっつける,殺す,を強打する,素早く動く,活気,元気,【間投詞】さっ,ビュン	11667	80
amp	増幅器,アンプ,ampere	11762	79
anemia	貧血	11762	79
anthem	賛美歌,賛歌,祝歌	11762	79
apostle	使徒	11762	79
archbishop	(カトリックの)大司教,(プロテスタントの)大監督	11762	79
attest	証明する,誓言する,実証する	11762	79
auburn	赤褐色(の)	11762	79
automaker	自動車メーカー 	11762	79
biomarker	バイオマーカー 	11762	79
bohemian	放浪者	11762	79
bottled	瓶詰め 	11762	79
captive	捕らわれた,人質(の),とりこ(の)	11762	79
chestnut	クリ,栗	11762	79
chinatown	中国人街	11762	79
circa	およそ	11762	79
cliche	(陳腐な)決まり文句,月並みな考え	11762	79
cloister	修道院,回廊,【動詞】引きこもる,修道院生活,隠遁生活,静かな隠れた場所	11762	79
cokie	cokie 	11762	79
collateral	付随的な,傍系の,対応する,見返りの,傍系親,縁者	11762	79
conspicuous	【形容詞】人目につく,著名な,異彩をはなつ,目立つ	11762	79
cucumber	【植物】キュウリ,きゅうり	11762	79
defiance	果敢な抵抗,反抗の態度,反抗,無視	11762	79
deflect	(思考など)をゆがめる,そらせる	11762	79
deterioration	(品質などの)低下,悪化,堕落,退歩	11762	79
dropout	中途退学者,脱落者,落後者,落第生,落ちこぼれ,脱退(者),脱落(者),中退(者),落伍(者),(ラグビー)ドロップアウト	11762	79
enlarge	範囲を広げる,を大きくする,増大させる,広がる,詳細に述べる	11762	79
eternity	永遠	11762	79
expend	金銭を使い果たす,使い果たす,消費する,時間を費やす,労力を浪費する	11762	79
extinct	希望が絶たれている,廃止された,活動をやめた,生命力が絶えた	11762	79
fellowship	友情,仲間	11762	79
fiesta	【スペイン語】フィエスタ,祝祭,聖日,休日	11762	79
floral	花の	11762	79
fluorescein	フルオレセイン 	11762	79
foray	略奪を目的として侵略する,略奪する,不意打ち,手出し	11762	79
freeman	自由民,公民	11762	79
fuller	円型溝づけ器,丸溝,縮充工,洗い張り屋,に丸溝をつける	11762	79
grammatical	文法にかなった,文法の,文法上の	11762	79
handbook	手引き,便覧,旅行案内,【競馬】賭金帳	11762	79
hemodynamic	血行動態 	11762	79
hut	簡易住居,小屋	11762	79
idle	遊んでいる,怠ける,怠惰な,仕事のない,何もしない,暇な	11762	79
iguana	【動物】イグアナ	11762	79
immoral	不道徳な	11762	79
jelly	ゼリー	11762	79
Jesuit	イエズス会士 	11762	79
loaf	パンの一塊,棒砂糖,玉,ぶらつく,を遊んで過ごす	11762	79
lobe	丸い突出部,耳たぶ,【植物】裂片,葉(よう)	11762	79
magnolia	【植物】モクレン,ルイジアナ州･ミシシッピー州の州花	11762	79
mammoth	【動物】マンモス,巨大なもの	11762	79
meander	あてどなく歩く,曲りくねった道,曲がりくねって流れる,あてもなくさまよう	11762	79
microcosm	小宇宙,縮図,人間(社会)	11762	79
midterm	中期 	11762	79
misdemeanor	軽罪	11762	79
nautical	航海の	11762	79
Norepinephrine	ノルエピネフリンは神経線維ニューロンから放出される神経伝達物質。ノルアドレナリンともいわれる	11762	79
nudity	裸体(像,画)	11762	79
observational	観測の 	11762	79
orgy	乱飲乱舞の酒宴,馬鹿騒ぎ,乱交パーティ	11762	79
palmer	聖地巡礼者(記念にシュロの葉を持ち帰った),巡礼,物乞い僧	11762	79
panorama	全景,概観,パノラマ	11762	79
personalize	人格化する	11762	79
philanthropy	博愛	11762	79
PST	Pacific Standard Time	11762	79
quip	いやみ,皮肉	11762	79
radiate	四方に広がる,発する,射出する,発散する	11762	79
reductase	還元酵素 	11762	79
resultant	結果として起こる	11762	79
rupture	破裂(させる),裂け目,不和,国交断絶	11762	79
scheduling	スケジューリング 	11762	79
scorn	軽蔑する,あなどる,嘲笑する,(軽蔑して)拒絶する,嘲笑,軽蔑の的,あざけり	11762	79
scripted	スクリプト 	11762	79
sculptor	彫刻家	11762	79
shearer	シアラー(羊の毛を刈る鋏,人)	11762	79
shirtless	シャツを着ていない 	11762	79
shoreline	海岸線,湖岸線	11762	79
sorrow	悲しみ,後悔,悲しむ	11762	79
stool	丸椅子,腰掛け,足のせ台	11762	79
stubborn	断固とした,頑固な	11762	79
tic	(三叉神経痛性)チック,顔面痙攣,根強い特徴	11762	79
troublesome	やっかいな,骨の折れる	11762	79
wherein	どこに	11762	79
YMCA	YMCA,キリスト教青年会,Young Men's Christian Association	11762	79
yuppie	ヤッピー,young urban professionals	11762	79
activism	積極行動主義	11863	78
adept	熟達して,名人	11863	78
adversary	相手,敵,反対者,敵対者	11863	78
ambivalent	あいまいな,相反する物･意見･感情を持つ	11863	78
announcer	アナウンサー	11863	78
artwork	イラスト 	11863	78
avium	アビウム 	11863	78
bulge	ふくらませる,膨らむ,ふくらみ,ふくらむ,出っ張る	11863	78
bum	くだらない,のらくら者,【米】【俗語】浮浪人(tramp),なまけ者,ルンペン,飲んだくれ,【俗語】値打ちのない	11863	78
busiest	忙しい 	11863	78
carnage	大虐殺,殺戮	11863	78
cheerleader	【和製英語】チアガール	11863	78
chromatid	染色分体 	11863	78
cleaved	切断された 	11863	78
cyclase	シクラーゼ 	11863	78
dealership	販売特約店 	11863	78
degrade	退化させる,地位を落す,下げる,低下する	11863	78
delicacy	おいしいもの,美味,珍味,ごちそう	11863	78
diffusion	普及,散布,拡散	11863	78
disciple	弟子	11863	78
distrust	信用しない,疑惑,疑う,不信	11863	78
drummer	ドラマー	11863	78
dysfunctional	機能不全の 	11863	78
elastic	融通のきく,伸縮自在の,flexible,快活な	11863	78
experimentation	試すこと,実験	11863	78
fallout	死の灰,放射性降下物,副産物,(仕事などの)放棄者,放棄者数,脱落者の	11863	78
falter	よろめく,ためらう,口ごもる,よろめき,ためらい	11863	78
fleece	からだまし取る,巻き上げる,(一匹分の)羊毛	11863	78
flora	(一時代･一地域の)植物相(群),植物群,植物誌	11863	78
formaldehyde	【化学】ホルムアルデヒド(防腐･消毒剤)	11863	78
gastrointestinal	胃腸	11863	78
gestational	妊娠の 	11863	78
grievance	苦情(の種),不平	11863	78
handicraft	手先の熟練	11863	78
homeopathic	ホメオパシー(同種療法と訳される) 	11863	78
homogenized	均質化された 	11863	78
imclone	イムクローン 	11863	78
inactivated	不活性化された 	11863	78
indefinitely	漠然と	11863	78
indigent	貧乏な	11863	78
jeopardize	危うくする,危険にさらす,脅かす	11863	78
kiosk	あずまや,キオスク,売店,公衆電話ボックス	11863	78
ledger	元帳,台帳	11863	78
miscellaneous	雑多な,種々雑多の,種々雑多なものからなる,多方面の	11863	78
misdeed	悪い行い,悪行,犯罪	11863	78
misplace	置き場所を誤る,置き忘れる,間違って与える	11863	78
modulated	変調された 	11863	78
nitrocellulose	ニトロセルロース 	11863	78
obscene	わいせつな,反道徳的な	11863	78
overdose	(薬)盛りすぎ,定量超過	11863	78
overexpressed	過剰発現された 	11863	78
panoramic	パノラマ(式)の,全景の見える,概観的な	11863	78
parochial	地方的,教区の	11863	78
penetration	侵入,進出,広告効果度合,貫通,浸透,透徹,洞察力	11863	78
periodical	定期刊行の,周期的な,定期的な,定期刊行物	11863	78
priceless	金で買えない程の,非常に貴重な	11863	78
pronounced	はっきりした,宣言する,目立つ,明白な,きっぱりした	11863	78
recite	学課を復唱する,暗誦する,を暗唱する,を吟唱する,を物語る	11863	78
rectal	直腸の	11863	78
righteous	正義の,正しい,有徳の	11863	78
ripple	波紋ができる,に波紋を起す,波状,細波が立つ,波紋,さざ波	11863	78
seasoned	年季の入った,経験のある	11863	78
shorthand	速記	11863	78
shroud	覆い,死者を包む白布,幕,を隠す,包む	11863	78
sneer	(人･物･事を)あざ笑う,軽蔑,冷笑する,軽蔑する,を嘲って言う,冷笑	11863	78
tally	投票,得点,勘定,一致する,記録する,数え上げる	11863	78
Tarzan	ターザン 	11863	78
tidy	こぎれいな,きちんとした,整然とした,丸々した,健康な,キチンとした	11863	78
tote	トート(ふたのない箱),【口語】運ぶ,背負う	11863	78
tow	(綱･鎖で)を引っ張る(こと),(ロープ製造の)麻くず	11863	78
untranslated	翻訳されていない 	11863	78
watchdog	監視人,番犬,保護者	11863	78
years	年 	11863	78
zen	禅	11863	78
airspace	領空	11963	77
anomaly	例外,変則,異常,変則的なもの,異形,偏差	11963	77
antenna	【車】【米】アンテナ,空中線,antennae,(動物の)触角	11963	77
anthropology	人類学,人間学,文化人類学	11963	77
arouse	刺激する,起こす,喚起する,奮起させる	11963	77
augmented	拡張された 	11963	77
automotive	自動の	11963	77
ave	歓迎の挨拶,別れの挨拶,別れの言葉,ご機嫌よう,さようなら,ようこそ	11963	77
bedtime	就寝時刻	11963	77
bitty	ちょっとだけ	11963	77
blush	赤面,恥じらい,紅潮させる,恥じる,顔を赤らめる,赤面する	11963	77
carton	ボール箱	11963	77
chide	たしなめる,(子どもなど)を叱る,小言を言う	11963	77
chord	感情,心の琴線	11963	77
clam	ハマグリ,だんまり屋,【米】【俗語】間違い	11963	77
coil	ぐるぐる巻く,コイル	11963	77
coincidentally	偶然 	11963	77
columbine	【植物】オダマキ	11963	77
concordant	一致した	11963	77
correctness	正しさ 	11963	77
cricket	クリケット,コオロギ	11963	77
customize	を注文で特製する	11963	77
danced	踊った 	11963	77
deride	あざ笑う,あざける,あざわらう,ばかにする	11963	77
discriminatory	差別的な 	11963	77
doctorate	博士号(の学位)	11963	77
eagerly	熱心に	11963	77
electrode	電極	11963	77
exponentially	急激に,幾何学級数的に	11963	77
fable	寓話	11963	77
facilitator	進行役 	11963	77
farmland	農地	11963	77
finalize	を終わらせる,完了する,に結末をつける,を決定的にする	11963	77
fluctuate	動揺する,変動する,揺動する	11963	77
gimmick	いんちき,でたらめ,仕掛け	11963	77
gratitude	感謝の気持ち,感謝,報恩の念	11963	77
Greenwich	グリニッチ 	11963	77
handout	施し物,折りたたみ広告,刷り物,寄付,(政府の)公報,(講義･学会での)配布物	11963	77
Hartford	ハートフォード 	11963	77
herring	【魚】ニシン,鰊	11963	77
imbalance	不均衡	11963	77
internship	インターンシップ	11963	77
lastly	最後に	11963	77
lineman	電話線作業員	11963	77
mammography	乳房撮影法	11963	77
mideast	中東 	11963	77
milligram	【単位】ミリグラム	11963	77
murderous	殺人の,残忍な,非常に困難な	11963	77
networking	ネットワーキング 	11963	77
ominous	不吉な,不気味な,縁起の悪い,前兆となる	11963	77
orchard	果樹園	11963	77
outnumber	数で勝る	11963	77
paraphrase	説明,言い替え,意訳,他の語で言いかえる,を言いかえる	11963	77
photographic	写真(用)の(ような),鮮明な	11963	77
ploy	策略,計略,遠征	11963	77
policymaker	政策担当者	11963	77
pronoun	【文法】代名詞	11963	77
proteome	プロテオーム 	11963	77
quantitated	定量の 	11963	77
rehabilitate	社会復帰させる,名誉を回復させる	11963	77
retinoic	レチノイン酸 	11963	77
sermon	(教会での)説教,お説教,小言	11963	77
shah	イラン国王の尊称,王,領主	11963	77
shortfall	不足,不足分[額]	11963	77
stricter	厳格な 	11963	77
subtlety	微妙な考え,微妙,希薄,巧妙	11963	77
subversive	破壊する,転覆を企てる	11963	77
theorem	法則	11963	77
Thymidine	チミジン(化学物質名) 	11963	77
ultrasound	超音波	11963	77
unsafe	安全でない,危険な,不安な	11963	77
vapor	蒸気,蒸発気(湯気,水蒸気など),空想,妄想,蒸発する,水蒸気,気相,気体	11963	77
variously	いろいろに	11963	77
Warsaw	【地名】ワルシャワ(Polandの首都)	11963	77
woodland	森林,森林地帯	11963	77
acceptor	認められたもの	12062	76
affiliation	加入,合併,提携,(政治的な)友交関係	12062	76
applicability	適用性 	12062	76
attenuated	弱毒化した 	12062	76
bartender	バーテン(barman),tender(世話人)	12062	76
Bethlehem	【地名】ベツレヘム	12062	76
birch	カバの木	12062	76
booster	昇圧器	12062	76
Budapest	【地名】ブダペスト(Hungaryの首都)	12062	76
categorical	無条件の,絶対的な,明確な,分類上の,範疇に属する	12062	76
cay	岩礁,洲,洲島,小島	12062	76
contaminant	汚染物質	12062	76
deduct	控除する	12062	76
dissenting	異議を唱える 	12062	76
doubtful	あいまいな,疑わしい,不確かな	12062	76
durable	耐久力のある	12062	76
earmark	取っておく,目印をつける,指定する,(資金を)割り当てる	12062	76
fanfic	二次創作 	12062	76
farce	笑劇,茶番劇,ばかげたもの	12062	76
filings	やすりくず 	12062	76
financier	財政家,財務官	12062	76
flamboyant	色鮮やかな,炎のような,燃えるような,派手な	12062	76
fugitive	変わりやすい,逃亡者,脱走者,亡命者,放浪者,脱走する,逃亡する,さまよう	12062	76
gall	擦りむく,心痛	12062	76
giddy	めまいがする,目がくらむような	12062	76
grenade	手りゅう弾,手榴弾,催涙弾	12062	76
header	(くぎなどの)作頭機,穂摘み機,<話>さかさ飛込み,【サッカー】ヘッディングによるシュート(パス)	12062	76
honorary	名誉上の,肩書きだけの,無給の	12062	76
hurl	投げつける,力いっぱい投げつける	12062	76
insightful	洞察に満ちた	12062	76
lamina	薄板,薄片,薄層,薄膜	12062	76
lucent	光る,輝く	12062	76
malignancy	【病名】悪性腫瘍	12062	76
mastery	支配力,支配,熟達,優勢,精通	12062	76
mesa	メーサ(米国南西部の台地･周囲が絶壁の台地)	12062	76
navigator	ナビゲーター,航海長,操縦者,海洋探検家	12062	76
nip	阻止する,つねる,はさむ,かむ,はさみ,ひとかみ,ひとつねり,風刺,酷評,犬が噛む	12062	76
obligatory	義務的な	12062	76
picky	えり好みをする,(味などに)うるさい,ひどくこせこせした	12062	76
preoccupy	いっぱいにする,心を奪う,先取する	12062	76
prod	刺激する,つつく	12062	76
Qing	(中国の)清 	12062	76
radial	輻射形の,放射状に,光線の,半径の	12062	76
Reuter	ロイター 	12062	76
roach	ローチ(コイ科の魚),cockroach,マリファナの吸いさし	12062	76
shooter	狩猟者,銃猟者,(連発)銃,写真(家)	12062	76
spiked	スパイク 	12062	76
squat	しゃがむ,うずくまる,すわる,無断で居座る	12062	76
Tycoon	大君,将軍(しばしばT-)	12062	76
ulster	(通例ベルト付きの)防寒用長コート	12062	76
upright	まっすぐ立った,直立の,まっすぐな,垂直な,直立した	12062	76
venom	悪意,毒,毒液,うらみ,に毒を注ぐ,悪意で満たす	12062	76
wording	言葉で言い表す,言い回し	12062	76
zn	亜鉛 	12062	76
adaptor	adapter	12139	75
adjuvant	アジュバント(補助剤) 	12139	75
admiral	司令長官,海軍大将,指令長官	12139	75
admirer	賞賛者	12139	75
alt	アルト(の),中高音(の)	12139	75
alveolar	歯槽 	12139	75
anesthetized	麻酔をかけられた 	12139	75
apical	頂点の 	12139	75
atypical	異常な	12139	75
Bedford	ベッドフォード(ロンドン近郊の町の名)ほか 	12139	75
blueprint	設計図,青写真	12139	75
blurb	(新刊書のカバーなどに印刷する出版社の)推薦広告,誇大宣伝,【動詞】推薦広告をする	12139	75
boredom	退屈	12139	75
bourgeois	中産階級の(人),資本主義の,商工業者,中産階級の市民	12139	75
champ	をむしゃむしゃ食う(chomp)	12139	75
churn	撹乳器,激動,かき回す,はね上げる,むかつく,沸き返る,をわき返らせる	12139	75
congratulate	祝詞を述べる,喜ぶ,祝いの言葉を述べる	12139	75
customary	習慣的の,慣習の,いつもの,例の	12139	75
depose	供述する,高位から退ける,退陣させる	12139	75
detractor	中傷者,けなす人	12139	75
dreadful	恐ろしい	12139	75
Eden	【聖書】エデンの園,楽園	12139	75
fluent	ゆったりとした,流れる,流暢な,雄弁な,文章のうまい,ゆるやかな,流れるような	12139	75
forbidden	禁じた,禁じられた	12139	75
forte	強み,長所,得手,おはこ,特長	12139	75
guild	同業組合,商人団体,ギルド,組合	12139	75
hinge	ちょうつがい,関節,要所,要点,条件にする,決める	12139	75
hypothalamus	視床下部	12139	75
impotence	インポテンス	12139	75
insomnia	【病名】不眠,不眠症	12139	75
intercostal	肋間の 	12139	75
knick	小物 	12139	75
lettuce	【植物】レタス	12139	75
liner	裏を付けする人,定期船,線を引く人,はさみ金,線の	12139	75
lipoprotein	リポタンパク 	12139	75
lysosomal	リソソームの 	12139	75
macaque	サル科マカク属のサル	12139	75
mojo	麻薬 	12139	75
morphine	モルヒネ	12139	75
notation	表記法,記数法,表記,表示,注釈,記録,メモ	12139	75
openness	公開	12139	75
optimum	最適(の),最高条件(の)	12139	75
parasitic	寄生する	12139	75
pedal	ペダル(の),のペダルを踏む,足の	12139	75
peddle	行商する,を売り歩く,を少しずつ広める	12139	75
porcine	【動物】豚の,不潔な,意地きたない	12139	75
precinct	境内,周囲,区域,管区,選挙区,境界,周辺,付近,地区,地域	12139	75
preposterous	非常識な,バカげた,ばかげた	12139	75
pretreatment	前処理 	12139	75
prokaryote	原核生物 	12139	75
raider	企業買収家,(企業などの)乗っ取り屋,侵入者	12139	75
receiving	受け入れ 	12139	75
reluctantly	しぶしぶ,いやいや	12139	75
scripture	(常に複数形で)聖書(の一節)	12139	75
siding	下見張り	12139	75
skid	横滑り,空転,滑り止め,ころ,横滑りする	12139	75
sleazy	薄っぺらな	12139	75
societal	社会の,社会的な	12139	75
songwriter	作詞家 	12139	75
sprite	妖精,小人	12139	75
subclass	サブクラス 	12139	75
sunglass	サングラス 	12139	75
syncytium	合胞体 	12139	75
syntax	【文法】シンタックス,統語論,構文	12139	75
thankful	感謝している	12139	75
tighter	タイト 	12139	75
Uganda	【国名】ウガンダ(Republic of Uganda)	12139	75
vinyl	ビニール	12139	75
whitewash	ごまかし,取り繕い,水しっくい,うわべを飾る,表面を取り繕う,ごまかす	12139	75
winery	ブドウ酒醸造場	12139	75
yike	口げんか 	12139	75
ablation	切除	12240	74
acceleration	加速,促進	12240	74
agrin	アグリン 	12240	74
amass	集める,(財産)を蓄積する,積む	12240	74
antiquity	古代	12240	74
armed	武装(した),棘のある	12240	74
bacteriophage	バクテリオファージ 	12240	74
Belfast	【地名】ベルファスト(北アイルランドの首都)	12240	74
bitterness	にがさ	12240	74
blizzard	暴風,【気象】大吹雪,暴風雪	12240	74
bodily	肉体の	12240	74
brat	やんちゃ坊主,【俗語】ガキ	12240	74
candida	カンジダ菌,カンジダ症	12240	74
canned	缶詰めにした,録音された,【俗語】酔って	12240	74
casting	鋳造,割当,鋳物	12240	74
centrist	中間政党の(党員),中道主義者	12240	74
childish	子供らしい	12240	74
clamp	とめ金,留め金,締め具	12240	74
collaborator	協力者,共編者,敵国協力者	12240	74
commanding	堂々とした,命令する	12240	74
conductance	伝導度 	12240	74
conjure	魔法で呼び出す	12240	74
continuation	延長,継続,連続	12240	74
dehydrated	乾燥 	12240	74
densely	こんもり,濃く,密集して	12240	74
devout	信心深い,faithful,pious,religious,worshipful	12240	74
doubleday	ダブルデー 	12240	74
drilling	掘削 	12240	74
entrench	(都市･陣地)ざんごうで囲む,揺るぎないものにする,を揺るぎないものにする	12240	74
euchromatic	真正染色質の 	12240	74
evoked	誘発 	12240	74
flair	勘,傾向,直感,ひらめき,第六感,嗅覚,識別力,素質	12240	74
fluorophore	蛍光色素分子 	12240	74
frighten	をおびえさせる,ぞっとさせる	12240	74
funk	怖がる	12240	74
geographically	地質学的に	12240	74
Gettysburg	ゲティスバーグ。ペンシルバニア州の地名。Battle of Gettysburgとして南北戦争の雌雄を決した戦いが有名 	12240	74
glaucoma	【病名】緑内障,あおそこひ	12240	74
goody	菓子	12240	74
heed	注意を払う,気をつける,注意,用心,留意	12240	74
hotline	ホットライン 	12240	74
infuriate	激怒させる	12240	74
invaluable	非常に貴重な,priceless	12240	74
logically	論理的に,必然的に	12240	74
lost	loseの過去･過去分詞形,失った,迷った,負けた,夢中になった	12240	74
melancholy	憂鬱な,もの悲しい,哀愁,憂鬱,鬱病	12240	74
micron	ミクロン,マイクロン	12240	74
moist	湿気のある,湿った,涙ぐんだ,濡れた	12240	74
mysteriously	神秘的に,不思議に,わけがありそうな様子で	12240	74
obstruct	遮断する,ふさぐ,妨げる	12240	74
ontology	オントロジー(存在論) 	12240	74
perturb	かき乱す,を不安にする,を混乱させる	12240	74
perverse	つむじ曲がりの,ひねくれた,邪悪な,道理に反する,思いどおりにならない	12240	74
privatize	民営化する,株式を非公開にする	12240	74
proteoglycan	プロテオグリカン 	12240	74
proton	プロトン,陽子	12240	74
refractory	手に負えない	12240	74
riverside	河辺の	12240	74
scold	がみがみ女,をしかる･説教する,叱る(rebuke)	12240	74
seating	座席 	12240	74
slender	ほっそりした,不十分な,細長い,わずかな,薄弱な,か細い	12240	74
smoky	けむい,煤けた,煙を出す,煙のような,くすんだ	12240	74
spec	思惑,投機,演芸,仕様明細書	12240	74
sponsorship	後援,資金提供,助成金,保証人であること	12240	74
subtitles	サブタイトル 	12240	74
superiority	優越	12240	74
swiftly	すばやく,迅速に	12240	74
three	3,3つ,3の,3つの	12240	74
tractor	トラクター,引く人,引くもの	12240	74
transferase	トランスフェラーゼ 	12240	74
unconventional	慣例にとらわれない,自由な,(服装など)略式の	12240	74
unnatural	不自然な,不思議な,人情にそむく,異常な	12240	74
unrest	(社会的な)不安,心配,(社会的･政治的)動揺	12240	74
urea	尿素	12240	74
vial	ガラスびん,水薬びん	12240	74
wisely	賢く,賢明に,抜け目なく,賢明にも	12240	74
accessed	アクセスした 	12344	73
acetylcholine	アセチルコリン	12344	73
airbus	エアバス	12344	73
algebra	代数学,代数	12344	73
arthritic	関節炎患者,関節炎の	12344	73
authoritarian	権威主義の,独裁主義の,独裁主義者	12344	73
barracks	兵舎 	12344	73
bombardment	爆撃	12344	73
bun	(女性の)束髪	12344	73
caco	炭酸カルシウム 	12344	73
cal	【単位】カロリー,calorie	12344	73
caper	はね回る,戯れる,【植物】セイヨウフウチョウボク	12344	73
careless	不注意な,無頓着な	12344	73
cerebellum	小脳	12344	73
Colombian	コロンビアの 	12344	73
corrective	訂正する,訂正の	12344	73
courageous	勇気のある,勇敢な	12344	73
Derby	ダービー競馬,3歳馬のレース	12344	73
economical	経済的な,倹約した	12344	73
elective	選挙で選ばれた,【米】選択科目	12344	73
emblem	象徴,記章,【和製英語】シンボルマーク	12344	73
empirically	経験的に 	12344	73
Englishman	イギリス人,イングランド人,英国人,英国船	12344	73
enrich	金持ちにする,豊かにする	12344	73
expressive	表現力に富む	12344	73
festivity	祭典,お祭り騒ぎ	12344	73
fling	放り投げる,(軍隊など)を投入する,急に～する	12344	73
folder	書類はさみ,折りたたみ器,紙挟み,折りたたみパンフレット	12344	73
gin	綿織り機,綿繰り機	12344	73
hideous	見るも恐ろしい,ぞっとする,忌まわしい,胸が悪くなる	12344	73
hp	馬力 	12344	73
hz	ヘルツ 	12344	73
infectivity	伝染力 	12344	73
interleukin	インターロイキン(がん治療薬) 	12344	73
literate	読み書きできる,文学通の,文献	12344	73
magnify	拡大する,誇張する	12344	73
mantra	マントラ,真理を表す秘密の言葉,呪文,持論,主義,信念,モットー,スローガン	12344	73
maxim	格言,ことわざ,金言,行動原理,処世訓	12344	73
minimally	最小限 	12344	73
monomer	モノマー 	12344	73
